song_popularity;song_duration_ms;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;audio_mode;speechiness;tempo;time_signature;audio_valence
12.00;195686.00;0.129;0.741;0.888;2.44e-06;2.00;0.316;-31070000000000000.00;0.00;0.102;145984.00;4.00;0.809
71.00;213458.00;0.47100000000000003;0.594;0.68;0.0;1.00;0.0634;-5228.00;0.00;0.308;105131.00;4.00;0.818
57.00;211280.00;0.15;0.853;0.583;2.52e-06;8.00;0.0864;-4563.00;1.00;0.281;160026.00;4.00;0.365
58.00;265160.00;0.18;0.489;0.8290000000000001;0.0;9.00;0.5379999999999999;-8069000000000000.00;0.00;0.478;139.58;4.00;0.6940000000000001
67.00;202352.00;0.0103;0.5579999999999999;0.628;0.0;1.00;0.0608;-8314.00;1.00;0.504;10177800000000000.00;4.00;0.951
72.00;194533.00;0.0974;0.491;0.617;0.0;4.00;0.27;-4545.00;0.00;0.147;126816.00;5.00;0.17
65.00;232000.00;0.316;0.6509999999999999;0.56;0.0;5.00;0.125;-6525.00;0.00;0.231;106116.00;4.00;0.578
66.00;173000.00;0.507;0.635;0.544;0.0;1.00;0.262;-9317.00;0.00;0.415;136431.00;5.00;0.65
68.00;179360.00;0.235;0.7490000000000001;0.573;0.0;2.00;0.105;-6051.00;0.00;0.255;129601.00;5.00;0.43
61.00;276164.00;0.0192;0.6859999999999999;0.657;0.0;1.00;0.129;-6383000000000000.00;1.00;0.188;146066.00;4.00;0.124
57.00;205568.00;0.057;0.754;0.7140000000000001;0.00213;6.00;0.0579;-37240000000000000.00;0.00;0.13;192104.00;4.00;0.7879999999999999
52.00;209197.00;0.364;0.597;0.922;0.0;1.00;0.392;-3321.00;1.00;0.295;80605.00;4.00;0.841
74.00;213000.00;0.149;0.757;0.579;0.0;1.00;0.0543;-3827.00;0.00;0.0809;9996800000000000.00;4.00;0.56
56.00;256226.00;0.0163;0.687;0.836;0.00107;6.00;0.129;-2949.00;0.00;0.35200000000000004;107595.00;5.00;0.38799999999999996
56.00;222318.00;0.00454;0.536;0.695;0.0;11.00;0.11599999999999999;-6196000000000000.00;0.00;0.14300000000000002;153727.00;4.00;0.245
62.00;190480.00;0.0423;0.8390000000000001;0.5720000000000001;0.0;10.00;0.0905;-5312.00;0.00;0.0945;97991.00;4.00;0.40399999999999997
76.00;211852.00;0.40399999999999997;0.629;0.601;0.0;10.00;0.0582;-7508000000000000.00;0.00;0.309;199921.00;4.00;0.612
71.00;225173.00;0.13699999999999998;0.754;0.8690000000000001;0.0;4.00;0.752;-3843.00;1.00;0.303;93.77;4.00;0.784
67.00;187500.00;0.214;0.557;0.616;0.0;9.00;0.281;-5.99;0.00;0.226;207983.00;4.00;0.7340000000000001
59.00;221720.00;0.43200000000000005;0.878;0.43700000000000006;0.00264;2.00;0.124;-7922000000000000.00;1.00;0.29;130015.00;4.00;0.193
2.00;189560.00;0.0149;0.845;0.725;0.0;1.00;0.11599999999999999;-3487.00;1.00;0.10400000000000001;161941.00;4.00;0.593
69.00;158602.00;0.005520000000000001;0.618;0.767;0.0;5.00;0.147;-5024.00;1.00;0.0489;124071.00;4.00;0.239
67.00;163761.00;0.0303;0.775;0.875;0.0;4.00;0.312;-4593.00;1.00;0.042;12098900000000000.00;4.00;0.501
97.00;184560.00;0.17600000000000002;0.6940000000000001;0.77;1.1e-05;6.00;0.11800000000000001;-5335.00;1.00;0.149;125905.00;4.00;0.163
63.00;161773.00;0.19;0.609;0.845;0.0158;2.00;0.2;-5766.00;1.00;0.034;119926.00;4.00;0.337
98.00;213309.00;0.0119;0.7809999999999999;0.768;4.91e-06;11.00;0.325;-59910000000000000.00;1.00;0.0394;123.07;4.00;0.486
69.00;172933.00;0.128;0.743;0.529;0.0;7.00;0.18100000000000002;-6187.00;0.00;0.0505;10204800000000000.00;4.00;0.43799999999999994
57.00;211935.00;0.163;0.877;0.6579999999999999;0.0;11.00;0.0967;-6055.00;0.00;0.132;123994.00;4.00;0.693
52.00;198281.00;0.00557;0.698;0.875;1.88e-06;11.00;0.0618;-4665.00;1.00;0.0824;115012.00;4.00;0.39
64.00;184013.00;0.129;0.779;0.763;1.33e-06;7.00;0.244;-6539.00;0.00;0.0464;123012.00;4.00;0.503
65.00;218670.00;0.0203;0.745;0.879;0.0;9.00;0.33;-41340000000000000.00;1.00;0.0436;128082.00;4.00;0.917
72.00;238666.00;0.0938;0.675;0.8490000000000001;0.0;0.00;0.121;-3841.00;1.00;0.0675;100111.00;4.00;0.6809999999999999
29.00;169157.00;0.0215;0.604;0.732;0.0;7.00;0.402;-3966.00;1.00;0.0536;119945.00;4.00;0.619
55.00;242009.00;0.0403;0.644;0.9329999999999999;1.4e-06;5.00;0.0537;-4473.00;0.00;0.0386;12502600000000000.00;4.00;0.701
51.00;163216.00;0.0476;0.752;0.764;9.44e-05;1.00;0.0543;-4399.00;1.00;0.038;121958.00;4.00;0.5820000000000001
71.00;184019.00;0.0796;0.636;0.63;0.0;0.00;0.13;-6396.00;1.00;0.0346;104845.00;4.00;0.45399999999999996
65.00;203906.00;0.0039;0.626;0.938;0.000452;7.00;0.599;-3005.00;1.00;0.0944;124932.00;4.00;0.518
41.00;192380.00;0.0173;0.654;0.9159999999999999;0.00834;5.00;0.444;-2195.00;0.00;0.22399999999999998;12610800000000000.00;4.00;0.408
52.00;244726.00;0.11800000000000001;0.664;0.843;0.846;6.00;0.152;-5716.00;0.00;0.0427;121984.00;4.00;0.278
66.00;215336.00;0.139;0.623;0.6809999999999999;0.0;7.00;0.0946;-3.49;1.00;0.0268;121.98;4.00;0.45299999999999996
89.00;187436.00;0.0691;0.7190000000000001;0.7040000000000001;0.0;1.00;0.166;-4724.00;1.00;0.0476;133002.00;4.00;0.628
65.00;178080.00;0.122;0.863;0.584;0.0;11.00;0.0707;-4785.00;0.00;0.27899999999999997;94.0;4.00;0.698
63.00;209014.00;0.00411;0.635;0.945;241000000000.00;2.00;0.314;-2298.00;1.00;0.036000000000000004;125024.00;4.00;0.6859999999999999
64.00;233902.00;0.0509;0.595;0.797;4.92e-06;8.00;0.10400000000000001;-2565.00;1.00;0.0466;122801.00;4.00;0.221
72.00;180875.00;0.461;0.8540000000000001;0.623;6.73e-05;2.00;0.0559;-5.39;1.00;0.066;11304700000000000.00;4.00;0.8220000000000001
47.00;215714.00;0.762;0.743;0.748;6.25e-05;0.00;0.0939;-4822.00;1.00;0.0519;126086.00;4.00;0.47600000000000003
80.00;185620.00;0.0997;0.5710000000000001;0.937;0.496;2.00;0.125;-2682.00;0.00;0.0336;125027.00;4.00;0.512
65.00;182720.00;0.289;0.6890000000000001;0.8320000000000001;0.0;5.00;0.0749;-5149.00;0.00;0.0745;123936.00;4.00;0.657
93.00;214846.00;0.037000000000000005;0.7909999999999999;0.862;219000000000.00;9.00;0.0814;-3.24;0.00;0.11;123994.00;4.00;0.5920000000000001
71.00;205920.00;0.105;0.562;0.9059999999999999;0.0;4.00;0.145;-2085.00;1.00;0.0758;124146.00;4.00;0.674
59.00;207678.00;0.264;0.623;0.7809999999999999;0.0;7.00;0.258;-6806.00;1.00;0.102;8768300000000000.00;4.00;0.8290000000000001
50.00;224258.00;0.0242;0.8540000000000001;0.7659999999999999;0.0;9.00;0.0793;-4697.00;0.00;0.141;11800400000000000.00;4.00;0.784
58.00;206608.00;0.327;0.9490000000000001;0.755;0.00134;0.00;0.10300000000000001;-4975.00;1.00;0.0427;115005.00;4.00;0.9079999999999999
71.00;191250.00;0.013999999999999999;0.662;0.884;3.7e-05;9.00;0.087;-4104.00;0.00;0.0599;128029.00;4.00;0.484
62.00;202169.00;0.785;0.596;0.752;0.00041900000000000005;11.00;0.105;-4904.00;1.00;0.07;127.06;4.00;0.306
11.00;218092.00;0.0444;0.43200000000000005;0.7829999999999999;0.105;7.00;0.0943;-4282.00;0.00;0.0513;122007.00;4.00;0.7040000000000001
75.00;161322.00;0.19399999999999998;0.779;0.6659999999999999;0.000556;5.00;0.0576;-7361000000000000.00;1.00;0.0482;123024.00;4.00;0.507
71.00;228226.00;0.126;0.778;0.7559999999999999;2.2e-06;1.00;0.092;-4754.00;1.00;0.0385;119948.00;4.00;0.418
48.00;212438.00;0.000458;0.804;0.657;0.0119;0.00;0.18899999999999997;-6021.00;1.00;0.0385;12301300000000000.00;4.00;0.36
60.00;178524.00;0.133;0.6859999999999999;0.956;1.05e-06;11.00;0.805;-1499.00;0.00;0.0691;122075.00;4.00;0.8220000000000001
62.00;189836.00;0.00418;0.701;0.833;0.000133;0.00;0.34600000000000003;-6586.00;0.00;0.05;12203400000000000.00;4.00;0.20600000000000002
50.00;181672.00;0.00179;0.652;0.855;0.0;2.00;0.0404;-4832.00;1.00;0.0441;134009.00;4.00;0.27899999999999997
67.00;197733.00;0.0605;0.762;0.821;0.0034100000000000003;0.00;0.141;-4087.00;1.00;0.0453;121.98;4.00;0.858
54.00;267152.00;0.0447;0.845;0.7440000000000001;0.34299999999999997;10.00;0.13;-9539.00;1.00;0.0567;126.0;4.00;0.6940000000000001
76.00;180484.00;0.145;0.6890000000000001;0.9009999999999999;103000000000.00;7.00;0.45899999999999996;-1431.00;1.00;0.0678;125115.00;4.00;0.6509999999999999
32.00;218773.00;0.0026;0.617;0.759;0.0;0.00;0.419;-6785.00;0.00;0.0677;122925.00;4.00;0.324
67.00;232800.00;0.00777;0.71;0.882;0.00771;4.00;0.294;-2932.00;0.00;0.0595;128016.00;4.00;0.875
53.00;198260.00;0.25;0.665;0.7559999999999999;0.00158;9.00;0.121;-6563.00;0.00;0.0415;114962.00;4.00;0.319
51.00;239101.00;0.22899999999999998;0.7709999999999999;0.866;0.0;11.00;0.0662;-4.2;0.00;0.11699999999999999;119959.00;4.00;0.8220000000000001
16.00;191000.00;0.336;0.654;0.8590000000000001;0.0;0.00;0.0947;-4321000000000000.00;1.00;0.166;114.87;4.00;0.7040000000000001
30.00;240272.00;0.00583;0.525;0.773;6.04e-06;7.00;0.22899999999999998;-5623000000000000.00;0.00;0.185;119947.00;4.00;0.381
51.00;268292.00;0.322;0.763;0.5379999999999999;0.83;0.00;0.11800000000000001;-8865.00;0.00;0.0366;122986.00;4.00;0.069
76.00;193613.00;0.15;0.703;0.868;0.132;7.00;0.10400000000000001;-46610000000000000.00;0.00;0.0291;121.03;4.00;0.733
42.00;395899.00;0.00542;0.728;0.943;0.579;10.00;0.314;-55920000000000000.00;0.00;0.0497;123027.00;4.00;0.39
80.00;180757.00;0.158;0.855;0.624;0.0;1.00;0.0513;-4093.00;1.00;0.0488;117959.00;4.00;0.9620000000000001
77.00;164009.00;0.27;0.659;0.617;0.0;11.00;0.187;-5862.00;0.00;0.0649;11985800000000000.00;4.00;0.187
76.00;192111.00;0.0428;0.69;0.8759999999999999;0.0;2.00;0.147;-4159.00;1.00;0.059000000000000004;123994.00;4.00;0.493
42.00;261624.00;0.0354;0.7070000000000001;0.59;0.8059999999999999;10.00;0.22899999999999998;-10947000000000000.00;1.00;0.0365;120006.00;4.00;0.318
41.00;251147.00;0.0274;0.625;0.833;0.0;7.00;0.264;-5389000000000000.00;0.00;0.0347;12601300000000000.00;4.00;0.581
62.00;186465.00;0.0011;0.71;0.875;0.358;1.00;0.205;-10135.00;0.00;0.0376;11601800000000000.00;4.00;0.35700000000000004
14.00;207546.00;0.65;0.841;0.5710000000000001;0.00033;5.00;0.0895;-8066.00;0.00;0.102;12503200000000000.00;4.00;0.772
37.00;200013.00;0.29;0.721;0.867;2.87e-06;11.00;0.503;-4302.00;1.00;0.196;12703300000000000.00;4.00;0.639
29.00;202346.00;0.131;0.706;0.88;0.00426;0.00;0.319;-4981.00;1.00;0.0481;125994.00;4.00;0.7390000000000001
13.00;213445.00;0.26899999999999996;0.696;0.6940000000000001;4.36e-06;0.00;0.0862;-6631.00;1.00;0.0534;154941.00;4.00;0.736
8.00;205066.00;0.004370000000000001;0.621;0.831;83400000000.00;5.00;0.17;-4676.00;1.00;0.0435;122072.00;4.00;0.589
20.00;198693.00;0.012;0.5;0.7909999999999999;0.0;6.00;0.0645;-37110000000000000.00;1.00;0.0505;149093.00;4.00;0.444
61.00;198653.00;0.0028699999999999997;0.495;0.883;2.26e-05;6.00;0.0978;-47220000000000000.00;1.00;0.0402;135899.00;4.00;0.642
64.00;253386.00;0.0113;0.726;0.605;0.0;6.00;0.0639;-5673000000000000.00;1.00;0.0628;93.93;4.00;0.588
12.00;222213.00;0.59;0.649;0.659;0.0;4.00;0.19699999999999998;-5331.00;0.00;0.066;144.0;4.00;0.574
14.00;167065.00;0.35600000000000004;0.654;0.631;2.64e-05;7.00;0.124;-6611000000000000.00;0.00;0.0395;99.94;4.00;0.48700000000000004
54.00;194480.00;0.0586;0.501;0.9;0.0;11.00;0.218;-43660000000000000.00;1.00;0.0433;160096.00;4.00;0.943
6.00;202933.00;0.006490000000000001;0.753;0.7190000000000001;0.00115;1.00;0.0947;-5125.00;0.00;0.0347;99948.00;4.00;0.579
6.00;203106.00;0.0141;0.541;0.597;0.0;0.00;0.0753;-5876.00;0.00;0.0486;15191300000000000.00;4.00;0.12300000000000001
14.00;160306.00;0.17800000000000002;0.708;0.937;0.0;8.00;0.44799999999999995;-3218.00;0.00;0.0838;9301900000000000.00;4.00;0.8109999999999999
2.00;237760.00;0.597;0.49;0.315;0.0;1.00;0.08199999999999999;-7682.00;1.00;0.03;101962.00;4.00;0.316
54.00;199533.00;0.551;0.667;0.622;0.0;5.00;0.473;-5294.00;1.00;0.0826;76471.00;4.00;0.611
65.00;221493.00;0.0142;0.69;0.897;0.0;11.00;0.10800000000000001;-4696000000000000.00;0.00;0.0506;140.05;4.00;0.8490000000000001
63.00;220226.00;79500000000.00;0.706;0.841;0.0;7.00;0.0688;-39560000000000000.00;1.00;0.0418;132032.00;4.00;0.861
40.00;222546.00;0.0763;0.862;0.784;99900000000.00;11.00;0.0275;-5855.00;0.00;0.0723;110175.00;4.00;0.862
49.00;229346.00;0.0895;0.7290000000000001;0.8009999999999999;0.0;5.00;0.7659999999999999;-56980000000000000.00;0.00;0.0529;123995.00;4.00;0.764
67.00;202496.00;0.000668;0.493;0.956;0.0;1.00;0.41600000000000004;-4221.00;0.00;0.138;160006.00;4.00;0.47
2.00;161440.00;0.007790000000000001;0.6990000000000001;0.8540000000000001;0.0;7.00;0.138;-38740000000000000.00;0.00;0.0427;112027.00;4.00;0.747
77.00;219840.00;0.0113;0.8059999999999999;0.608;0.0;1.00;0.635;-7008000000000000.00;1.00;0.0659;9504900000000000.00;4.00;0.8490000000000001
55.00;191870.00;0.00045099999999999996;0.617;0.9059999999999999;0.0;1.00;0.0716;-4822.00;1.00;0.0311;11901700000000000.00;4.00;0.807
81.00;199080.00;0.00701;0.578;0.866;0.0;1.00;0.257;-3804.00;1.00;0.0619;12803800000000000.00;4.00;0.619
2.00;186477.00;0.0048200000000000005;0.584;0.75;7.47e-06;6.00;0.0756;-54480000000000000.00;0.00;0.156;89925.00;4.00;0.47700000000000004
57.00;197483.00;0.00987;0.469;0.977;0.0;2.00;0.35100000000000003;-4969000000000000.00;1.00;0.188;144167.00;4.00;0.332
68.00;209186.00;0.0416;0.688;0.723;0.0002;6.00;0.302;-6682.00;0.00;0.121;140023.00;4.00;0.618
77.00;250285.00;0.040999999999999995;0.43200000000000005;0.7809999999999999;4.21e-06;4.00;0.0789;-4038.00;0.00;0.0567;13943200000000000.00;4.00;0.19699999999999998
32.00;227360.00;0.049;0.619;0.7859999999999999;0.0;7.00;0.142;-4938.00;0.00;0.0397;8304800000000000.00;4.00;0.628
52.00;251160.00;0.244;0.682;0.701;0.0;9.00;0.0716;-59880000000000000.00;1.00;0.0696;9953200000000000.00;4.00;0.623
74.00;278706.00;0.000319;0.649;0.8959999999999999;119000000000.00;10.00;0.102;-27040000000000000.00;0.00;0.055999999999999994;90009.00;4.00;0.924
75.00;285569.00;0.000172;0.49200000000000005;0.8959999999999999;2.78e-06;4.00;0.18899999999999997;-5819.00;0.00;0.11699999999999999;184981.00;4.00;0.534
58.00;304880.00;0.00035099999999999997;0.584;0.899;0.0559;3.00;0.11199999999999999;-5133000000000000.00;0.00;0.0362;11801700000000000.00;4.00;0.662
54.00;198106.00;0.00108;0.575;0.882;0.0;11.00;0.0452;-4295.00;0.00;0.109;120994.00;4.00;0.581
64.00;263080.00;0.00075;0.374;0.903;5.85e-06;10.00;0.244;-4.49;1.00;0.0825;109118.00;3.00;0.429
63.00;315453.00;6.07e-05;0.215;0.9109999999999999;3.47e-06;9.00;0.183;-4715.00;1.00;0.0394;183535.00;4.00;0.47
55.00;233986.00;4.93e-05;0.32799999999999996;0.9390000000000001;0.0065;2.00;0.337;-16540000000000000.00;0.00;0.0423;18597100000000000.00;4.00;0.32899999999999996
70.00;227847.00;0.0571;0.525;0.85;0.0;9.00;0.0555;-5469000000000000.00;0.00;0.0678;134115.00;4.00;0.275
68.00;225306.00;1.88e-05;0.501;0.905;0.765;11.00;0.38299999999999995;-5721.00;0.00;0.0518;123277.00;4.00;0.584
63.00;166653.00;0.00325;0.42700000000000005;0.9079999999999999;6.12e-05;8.00;0.0475;-5399.00;1.00;0.165;108681.00;4.00;0.617
3.00;312720.00;0.0045;0.68;0.763;0.00462;9.00;0.106;-8158.00;1.00;0.0908;105902.00;4.00;0.385
51.00;173733.00;467000000000.00;0.59;0.857;6.4e-06;6.00;0.284;-39820000000000000.00;0.00;0.0831;110027.00;4.00;0.652
63.00;234837.00;1.82e-05;0.504;0.973;0.0427;6.00;0.183;-2887.00;1.00;0.185;143067.00;4.00;0.685
65.00;201666.00;71900000000.00;0.5429999999999999;0.8079999999999999;0.00336;10.00;0.114;-5484.00;1.00;0.0407;95.19;4.00;0.47200000000000003
65.00;188093.00;0.00159;0.507;0.966;0.0;1.00;0.336;-2635.00;1.00;0.046;136035.00;4.00;0.502
2.00;257346.00;0.00205;0.557;0.941;7.47e-05;1.00;0.259;-4797.00;0.00;0.0552;111999.00;4.00;0.556
53.00;283400.00;0.00252;0.5760000000000001;0.9890000000000001;0.0032;2.00;0.0243;-1909.00;1.00;0.11199999999999999;135093.00;4.00;0.35200000000000004
3.00;203813.00;8.96e-06;0.49200000000000005;0.987;0.0;4.00;0.231;-3398.00;1.00;0.122;103.98;4.00;0.354
4.00;164093.00;6.82e-06;0.429;0.991;0.0071400000000000005;2.00;0.0444;-4816.00;1.00;0.0902;137996.00;4.00;0.583
58.00;313666.00;0.0185;0.457;0.779;2.04e-06;7.00;0.0247;-63230000000000000.00;1.00;0.257;86573.00;4.00;0.7340000000000001
66.00;187346.00;0.0116;0.488;0.8420000000000001;0.0012699999999999999;6.00;0.146;-5926.00;1.00;0.0469;9000300000000000.00;4.00;0.41
1.00;216986.00;0.00314;0.503;0.9259999999999999;0.0;1.00;0.551;-2659.00;1.00;0.0768;155115.00;4.00;0.7120000000000001
59.00;222773.00;0.0044399999999999995;0.622;0.9490000000000001;0.0656;9.00;0.0448;-4912.00;1.00;0.134;144025.00;4.00;0.733
6.00;201960.00;0.00364;0.6559999999999999;0.927;0.00328;4.00;0.155;-33960000000000000.00;0.00;0.0821;130898.00;4.00;0.616
59.00;208693.00;0.00109;0.531;0.836;0.0;11.00;0.0447;-5204.00;0.00;0.10099999999999999;169171.00;4.00;0.637
52.00;249440.00;0.0045;0.523;0.98;9.22e-06;5.00;0.188;-3615.00;0.00;0.147;15497900000000000.00;4.00;0.33
53.00;220600.00;0.0004940000000000001;0.478;0.943;1.2e-05;8.00;0.128;-3498.00;1.00;0.0826;9503200000000000.00;4.00;0.439
59.00;238906.00;1.17e-05;0.213;0.91;1.32e-05;5.00;0.222;-3346.00;0.00;0.0722;81199.00;4.00;0.389
62.00;214533.00;0.000293;0.595;0.878;0.00266;5.00;0.174;-4341.00;0.00;0.0401;93.94;4.00;0.465
51.00;274160.00;0.00234;0.49;0.938;2.17e-05;1.00;0.18600000000000003;-39160000000000000.00;1.00;0.129;196143.00;4.00;0.43700000000000006
56.00;213000.00;8.38e-06;0.502;0.934;0.16399999999999998;9.00;0.0921;-38990000000000000.00;1.00;0.0553;10212100000000000.00;4.00;0.47700000000000004
60.00;205026.00;1.21e-05;0.42100000000000004;0.95;0.00021400000000000002;10.00;0.314;-3985.00;1.00;0.0768;8091200000000000.00;4.00;0.5529999999999999
52.00;186400.00;0.000169;0.523;0.972;0.0187;9.00;0.12300000000000001;-44510000000000000.00;1.00;0.11900000000000001;102.64;4.00;0.501
48.00;192008.00;0.00116;0.536;0.966;0.0053100000000000005;2.00;0.17300000000000001;-2037.00;0.00;0.13699999999999998;125008.00;4.00;0.379
61.00;218560.00;1.25e-05;0.515;0.857;0.0954;5.00;0.486;-4582.00;1.00;0.0511;9202800000000000.00;4.00;0.669
61.00;179226.00;0.00036899999999999997;0.561;0.774;2.36e-06;7.00;0.0469;-3622.00;0.00;0.0737;16400800000000000.00;4.00;0.903
55.00;201426.00;0.00025299999999999997;0.611;0.981;0.0155;6.00;0.0656;-3503.00;1.00;0.0516;115.97;4.00;0.522
63.00;190706.00;0.00045599999999999997;0.519;0.892;0.000525;11.00;0.5720000000000001;-5285.00;0.00;0.113;17402700000000000.00;4.00;0.5589999999999999
62.00;186893.00;9.4e-06;0.373;0.737;0.0;1.00;0.0696;-5282.00;1.00;0.0297;177.9;4.00;0.565
7.00;168373.00;0.00021600000000000002;0.479;0.975;0.051;0.00;0.33899999999999997;-3741.00;1.00;0.10099999999999999;181812.00;4.00;0.723
52.00;248906.00;133000000000.00;0.565;0.968;0.188;1.00;0.08900000000000001;-5165.00;1.00;0.0568;10800300000000000.00;4.00;0.693
64.00;264800.00;0.000594;0.419;0.878;0.5589999999999999;7.00;0.139;-6352.00;1.00;0.0553;147385.00;4.00;0.6659999999999999
1.00;190120.00;417000000000.00;0.512;0.924;0.000362;7.00;0.312;-5654.00;1.00;0.0488;12204900000000000.00;4.00;0.514
48.00;220240.00;399000000000.00;0.493;0.937;0.611;11.00;0.429;-6.23;0.00;0.0492;154069.00;4.00;0.35
51.00;229861.00;0.000523;0.594;0.893;0.0;8.00;0.373;-3792.00;1.00;0.0962;12606300000000000.00;4.00;0.41700000000000004
1.00;196586.00;0.00773;0.46;0.981;0.0;1.00;0.276;-2725.00;0.00;0.156;139024.00;4.00;0.266
53.00;183400.00;0.000181;0.5720000000000001;0.99;0.000295;1.00;0.11800000000000001;-1992.00;1.00;0.066;106912.00;4.00;0.397
39.00;229830.00;0.00010700000000000001;0.552;0.987;0.24;6.00;0.865;-2927.00;1.00;0.0792;139954.00;4.00;0.59
59.00;258426.00;2.62e-05;0.602;0.907;0.0033299999999999996;1.00;0.222;-5587000000000000.00;1.00;0.0522;104348.00;4.00;0.461
5.00;207413.00;0.015;0.586;0.9670000000000001;161000000000.00;11.00;0.17;-4894.00;1.00;0.23600000000000002;103537.00;4.00;0.47600000000000003
55.00;210093.00;0.0005059999999999999;0.41;0.888;0.0155;2.00;0.10800000000000001;-4966.00;1.00;0.0744;15991900000000000.00;4.00;0.23800000000000002
65.00;252360.00;0.000281;0.46799999999999997;0.851;0.00483;11.00;0.0644;-3617.00;1.00;0.0398;92079.00;4.00;0.293
42.00;193773.00;0.000109;0.484;0.9520000000000001;0.0557;5.00;0.12;-3785.00;1.00;0.0726;131937.00;4.00;0.57
45.00;200053.00;0.000144;0.447;0.972;0.00657;4.00;0.262;-2735.00;1.00;0.146;77458.00;4.00;0.348
54.00;191373.00;0.000154;0.354;0.925;1.6e-06;6.00;0.268;-33170000000000000.00;1.00;0.113;19619800000000000.00;4.00;0.511
55.00;219720.00;0.000223;0.498;0.975;2.28e-06;6.00;0.0999;-4372.00;1.00;0.07400000000000001;100014.00;4.00;0.336
54.00;182160.00;70500000000.00;0.509;0.992;0.158;0.00;0.35;-30990000000000000.00;0.00;0.0724;11995700000000000.00;4.00;0.479
45.00;204186.00;3.26e-05;0.45299999999999996;0.95;0.0565;2.00;0.265;-4429000000000000.00;0.00;0.109;160058.00;4.00;0.342
66.00;210133.00;0.0261;0.47;0.978;1.09e-05;7.00;0.35600000000000004;-5399.00;1.00;0.0727;117906.00;4.00;0.503
55.00;214626.00;0.000601;0.478;0.903;0.0;11.00;0.124;-5.35;1.00;0.14;173967.00;4.00;0.736
1.00;246613.00;94300000000.00;0.552;0.988;0.0;4.00;0.364;-3.65;1.00;0.145;15002700000000000.00;4.00;0.22399999999999998
48.00;205093.00;6.3e-05;0.495;0.943;0.053;0.00;0.168;-3884.00;1.00;0.10400000000000001;116.07;4.00;0.35700000000000004
37.00;202800.00;0.00011100000000000001;0.483;0.853;0.429;0.00;0.0818;-3.35;1.00;0.0551;111613.00;4.00;0.479
48.00;214786.00;3.27e-05;0.5529999999999999;0.963;0.0108;11.00;0.0357;-52860000000000000.00;1.00;0.11699999999999999;95015.00;4.00;0.523
61.00;222640.00;0.000199;0.508;0.894;0.00135;1.00;0.47600000000000003;-4664.00;1.00;0.0779;139944.00;4.00;0.248
1.00;176586.00;0.00124;0.368;0.973;0.000933;11.00;0.0686;-3685.00;1.00;0.0646;170095.00;4.00;0.456
39.00;184531.00;0.00182;0.48100000000000004;0.993;0.00162;10.00;0.2;-33680000000000000.00;0.00;0.106;12507700000000000.00;4.00;0.171
45.00;229080.00;3.21e-05;0.621;0.8640000000000001;0.299;9.00;0.35700000000000004;-5969000000000000.00;1.00;0.155;12799700000000000.00;4.00;0.304
50.00;178146.00;6.96e-05;0.47700000000000004;0.96;0.0;9.00;0.34;-38560000000000000.00;1.00;0.0857;93039.00;4.00;0.413
51.00;139440.00;0.0006349999999999999;0.381;0.904;0.000771;2.00;0.865;-3477.00;1.00;0.0565;146.19;4.00;0.503
40.00;229576.00;0.0010400000000000001;0.49700000000000005;0.9420000000000001;4.82e-06;7.00;0.38799999999999996;-4901.00;1.00;0.105;139942.00;4.00;0.257
48.00;260293.00;0.000737;0.568;0.868;0.0029100000000000003;2.00;0.11800000000000001;-6112.00;1.00;0.0975;17805700000000000.00;4.00;0.62
62.00;162293.00;96200000000.00;0.623;0.983;0.0617;11.00;0.261;-3548.00;0.00;0.151;134975.00;4.00;0.271
48.00;213086.00;228000000000.00;0.507;0.99;0.0;0.00;0.34700000000000003;-3517.00;0.00;0.121;135053.00;4.00;0.28
42.00;250706.00;0.00149;0.486;0.9009999999999999;0.0;5.00;0.262;-4908.00;0.00;0.062;107.04;4.00;0.6509999999999999
4.00;207586.00;0.012;0.534;0.95;1.91e-06;9.00;0.413;-27120000000000000.00;0.00;0.161;140071.00;4.00;0.527
1.00;197680.00;2.77e-06;0.349;0.893;0.8420000000000001;6.00;0.28600000000000003;-3676.00;0.00;0.0559;156939.00;4.00;0.531
45.00;268066.00;0.000379;0.65;0.953;0.262;6.00;0.10300000000000001;-6023.00;1.00;0.0823;101366.00;4.00;0.502
62.00;210706.00;0.0027300000000000002;0.449;0.971;0.0;10.00;0.141;-3.66;1.00;0.0476;144031.00;4.00;0.414
1.00;301938.00;0.0019399999999999999;0.465;0.988;0.11;9.00;0.335;-4143.00;1.00;0.271;140.15;4.00;0.254
1.00;202266.00;0.0008089999999999999;0.479;0.88;0.0;7.00;0.0896;-2792.00;0.00;0.0576;166021.00;4.00;0.764
43.00;257320.00;0.00032900000000000003;0.48700000000000004;0.9640000000000001;5.02e-06;8.00;0.33299999999999996;-27760000000000000.00;0.00;0.0904;12310800000000000.00;4.00;0.37799999999999995
57.00;164986.00;0.0001;0.457;0.9640000000000001;0.00811;10.00;0.67;-2963.00;1.00;0.0656;11197200000000000.00;4.00;0.37200000000000005
37.00;206373.00;0.000547;0.39;0.9329999999999999;0.005220000000000001;7.00;0.0698;-5531000000000000.00;1.00;0.18899999999999997;193675.00;3.00;0.263
65.00;252933.00;0.00324;0.609;0.937;0.000294;6.00;0.129;-2912.00;1.00;0.0495;95961.00;4.00;0.493
